geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
Amsterdam,Total,With Migration Background,Total,40% - 45%,c00_infant_mortality,2963,0.675,52,Total,20
Amsterdam,Total,With Migration Background,Total,45% - 50%,c00_infant_mortality,2963,1.08,57,Total,20
Amsterdam,Total,With Migration Background,Total,50% - 55%,c00_infant_mortality,2963,0.844,62,Total,20
Amsterdam,Total,With Migration Background,Total,55% - 60%,c00_infant_mortality,2963,0.945,68,Total,20
Amsterdam,Total,With Migration Background,Total,60% - 65%,c00_infant_mortality,2963,0.81,75,Total,20
Amsterdam,Total,With Migration Background,Total,65% - 70%,c00_infant_mortality,2963,0.675,82,Total,20
Amsterdam,Total,With Migration Background,Total,70% - 75%,c00_infant_mortality,2963,0.641,91,Total,20
Amsterdam,Total,With Migration Background,Total,75% - 80%,c00_infant_mortality,2963,0.641,101,Total,20
Amsterdam,Total,With Migration Background,Total,80% - 85%,c00_infant_mortality,2963,0.675,115,Total,20
Amsterdam,Total,With Migration Background,Total,85% - 90%,c00_infant_mortality,2963,0.439,133,Total,20
Amsterdam,Total,With Migration Background,Total,90% - 95%,c00_infant_mortality,2963,0.371,164,Total,20
Amsterdam,Total,With Migration Background,Total,95% - 100%,c00_infant_mortality,2962,0.439,288,Total,20
Amsterdam,Men,Total,Total,0% - 5%,c00_infant_mortality,2397,1.46,16,Total,20
Amsterdam,Men,Total,Total,5% - 10%,c00_infant_mortality,2397,1.001,26,Total,20
Amsterdam,Men,Total,Total,10% - 15%,c00_infant_mortality,2397,1.544,30,Total,20
Amsterdam,Men,Total,Total,15% - 20%,c00_infant_mortality,2397,0.96,34,Total,20
Amsterdam,Men,Total,Total,20% - 25%,c00_infant_mortality,2397,0.834,40,Total,20
Amsterdam,Men,Total,Total,25% - 30%,c00_infant_mortality,2397,0.793,46,Total,20
Amsterdam,Men,Total,Total,30% - 35%,c00_infant_mortality,2397,0.668,52,Total,20
Amsterdam,Men,Total,Total,35% - 40%,c00_infant_mortality,2397,0.751,58,Total,20
Amsterdam,Men,Total,Total,40% - 45%,c00_infant_mortality,2397,0.876,64,Total,20
Amsterdam,Men,Total,Total,45% - 50%,c00_infant_mortality,2397,0.668,71,Total,20
Amsterdam,Men,Total,Total,50% - 55%,c00_infant_mortality,2397,1.126,78,Total,20
Amsterdam,Men,Total,Total,55% - 60%,c00_infant_mortality,2397,0.417,86,Total,20
Amsterdam,Men,Total,Total,60% - 65%,c00_infant_mortality,2397,0.793,94,Total,20
Amsterdam,Men,Total,Total,65% - 70%,c00_infant_mortality,2397,0.459,103,Total,20
Amsterdam,Men,Total,Total,70% - 75%,c00_infant_mortality,2397,0.501,113,Total,20
Amsterdam,Men,Total,Total,75% - 80%,c00_infant_mortality,2396,0.543,126,Total,20
Amsterdam,Men,Total,Total,80% - 85%,c00_infant_mortality,2396,0.417,141,Total,20
Amsterdam,Men,Total,Total,85% - 90%,c00_infant_mortality,2396,0.584,161,Total,20
Amsterdam,Men,Total,Total,90% - 95%,c00_infant_mortality,2396,0.543,195,Total,20
Amsterdam,Men,Total,Total,95% - 100%,c00_infant_mortality,2396,0.459,344,Total,20
Rotterdam,Total,Total,Total,0% - 5%,c00_infant_mortality,3279,0.945,14,Total,20
Rotterdam,Total,Total,Total,5% - 10%,c00_infant_mortality,3279,1.037,22,Total,20
Rotterdam,Total,Total,Total,10% - 15%,c00_infant_mortality,3279,0.854,27,Total,20
Rotterdam,Total,Total,Total,15% - 20%,c00_infant_mortality,3279,0.762,30,Total,20
Rotterdam,Total,Total,Total,20% - 25%,c00_infant_mortality,3279,0.854,33,Total,20
Rotterdam,Total,Total,Total,25% - 30%,c00_infant_mortality,3278,0.793,37,Total,20
Rotterdam,Total,Total,Total,30% - 35%,c00_infant_mortality,3278,0.549,42,Total,20
Rotterdam,Total,Total,Total,35% - 40%,c00_infant_mortality,3278,0.549,48,Total,20
Rotterdam,Total,Total,Total,40% - 45%,c00_infant_mortality,3278,1.068,53,Total,20
Rotterdam,Total,Total,Total,45% - 50%,c00_infant_mortality,3278,0.427,59,Total,20
Rotterdam,Total,Total,Total,50% - 55%,c00_infant_mortality,3278,0.519,64,Total,20
Rotterdam,Total,Total,Total,55% - 60%,c00_infant_mortality,3278,0.671,70,Total,20
Rotterdam,Total,Total,Total,60% - 65%,c00_infant_mortality,3278,1.037,77,Total,20
Rotterdam,Total,Total,Total,65% - 70%,c00_infant_mortality,3278,0.488,83,Total,20
Rotterdam,Total,Total,Total,70% - 75%,c00_infant_mortality,3278,0.885,91,Total,20
Rotterdam,Total,Total,Total,75% - 80%,c00_infant_mortality,3278,0.458,100,Total,20
Rotterdam,Total,Total,Total,80% - 85%,c00_infant_mortality,3278,0.854,111,Total,20
Rotterdam,Total,Total,Total,85% - 90%,c00_infant_mortality,3278,0.397,126,Total,20
Rotterdam,Total,Total,Total,90% - 95%,c00_infant_mortality,3278,0.427,149,Total,20
Rotterdam,Total,Total,Total,95% - 100%,c00_infant_mortality,3278,0.366,229,Total,20
The Netherlands,Total,Total,Total,0% - 5%,c00_infant_mortality,74811,0.938,20,Total,20
The Netherlands,Total,Total,Total,5% - 10%,c00_infant_mortality,74811,0.918,29,Total,20
The Netherlands,Total,Total,Total,10% - 15%,c00_infant_mortality,74811,0.862,37,Total,20
The Netherlands,Total,Total,Total,15% - 20%,c00_infant_mortality,74811,0.716,44,Total,20
The Netherlands,Total,Total,Total,20% - 25%,c00_infant_mortality,74811,0.692,51,Total,20
The Netherlands,Total,Total,Total,25% - 30%,c00_infant_mortality,74811,0.644,56,Total,20
The Netherlands,Total,Total,Total,30% - 35%,c00_infant_mortality,74811,0.666,61,Total,20
The Netherlands,Total,Total,Total,35% - 40%,c00_infant_mortality,74811,0.64,66,Total,20
The Netherlands,Total,Total,Total,40% - 45%,c00_infant_mortality,74811,0.624,70,Total,20
The Netherlands,Total,Total,Total,45% - 50%,c00_infant_mortality,74811,0.598,74,Total,20
The Netherlands,Total,Total,Total,50% - 55%,c00_infant_mortality,74811,0.595,79,Total,20
The Netherlands,Total,Total,Total,55% - 60%,c00_infant_mortality,74811,0.573,84,Total,20
The Netherlands,Total,Total,Total,60% - 65%,c00_infant_mortality,74811,0.527,89,Total,20
The Netherlands,Total,Total,Total,65% - 70%,c00_infant_mortality,74811,0.54,94,Total,20
The Netherlands,Total,Total,Total,70% - 75%,c00_infant_mortality,74811,0.52,101,Total,20
The Netherlands,Total,Total,Total,75% - 80%,c00_infant_mortality,74811,0.579,108,Total,20
The Netherlands,Total,Total,Total,80% - 85%,c00_infant_mortality,74811,0.537,118,Total,20
The Netherlands,Total,Total,Total,85% - 90%,c00_infant_mortality,74810,0.493,130,Total,20
The Netherlands,Total,Total,Total,90% - 95%,c00_infant_mortality,74810,0.491,151,Total,20
The Netherlands,Total,Total,Total,95% - 100%,c00_infant_mortality,74810,0.48,231,Total,20
The Netherlands,Total,Total,Single Parent,0% - 5%,c00_infant_mortality,6221,0.595,11,Total,20
The Netherlands,Total,Total,Single Parent,5% - 10%,c00_infant_mortality,6221,0.804,18,Total,20
The Netherlands,Total,Total,Single Parent,10% - 15%,c00_infant_mortality,6221,0.659,21,Total,20
The Netherlands,Total,Total,Single Parent,15% - 20%,c00_infant_mortality,6221,0.739,23,Total,20
The Netherlands,Total,Total,Single Parent,20% - 25%,c00_infant_mortality,6221,0.788,25,Total,20
The Netherlands,Total,Total,Single Parent,25% - 30%,c00_infant_mortality,6221,0.932,26,Total,20
The Netherlands,Total,Total,Single Parent,30% - 35%,c00_infant_mortality,6221,0.9,28,Total,20
The Netherlands,Total,Total,Single Parent,35% - 40%,c00_infant_mortality,6221,0.868,29,Total,20
The Netherlands,Total,Total,Single Parent,40% - 45%,c00_infant_mortality,6221,0.964,31,Total,20
The Netherlands,Total,Total,Single Parent,45% - 50%,c00_infant_mortality,6221,0.836,33,Total,20
The Netherlands,Total,Total,Single Parent,50% - 55%,c00_infant_mortality,6221,0.691,35,Total,20
The Netherlands,Total,Total,Single Parent,55% - 60%,c00_infant_mortality,6221,0.772,38,Total,20
The Netherlands,Total,Total,Single Parent,60% - 65%,c00_infant_mortality,6220,0.563,42,Total,20
The Netherlands,Total,Total,Single Parent,65% - 70%,c00_infant_mortality,6220,0.675,46,Total,20
The Netherlands,Total,Total,Single Parent,70% - 75%,c00_infant_mortality,6220,0.627,51,Total,20
The Netherlands,Total,Total,Single Parent,75% - 80%,c00_infant_mortality,6220,0.563,57,Total,20
The Netherlands,Total,Total,Single Parent,80% - 85%,c00_infant_mortality,6220,0.723,64,Total,20
The Netherlands,Total,Total,Single Parent,85% - 90%,c00_infant_mortality,6220,0.563,73,Total,20
The Netherlands,Total,Total,Single Parent,90% - 95%,c00_infant_mortality,6220,0.45,89,Total,20
The Netherlands,Total,Total,Single Parent,95% - 100%,c00_infant_mortality,6220,0.354,151,Total,20
The Netherlands,Total,Total,Two Parents,0% - 5%,c00_infant_mortality,68374,0.866,23,Total,20
The Netherlands,Total,Total,Two Parents,5% - 10%,c00_infant_mortality,68374,0.829,35,Total,20
The Netherlands,Total,Total,Two Parents,10% - 15%,c00_infant_mortality,68374,0.705,43,Total,20
The Netherlands,Total,Total,Two Parents,15% - 20%,c00_infant_mortality,68374,0.657,50,Total,20
The Netherlands,Total,Total,Two Parents,20% - 25%,c00_infant_mortality,68374,0.629,56,Total,20
The Netherlands,Total,Total,Two Parents,25% - 30%,c00_infant_mortality,68374,0.657,61,Total,20
The Netherlands,Total,Total,Two Parents,30% - 35%,c00_infant_mortality,68374,0.633,65,Total,20
The Netherlands,Total,Total,Two Parents,35% - 40%,c00_infant_mortality,68374,0.619,69,Total,20
The Netherlands,Total,Total,Two Parents,40% - 45%,c00_infant_mortality,68373,0.595,73,Total,20
The Netherlands,Total,Total,Two Parents,45% - 50%,c00_infant_mortality,68373,0.567,78,Total,20
The Netherlands,Total,Total,Two Parents,50% - 55%,c00_infant_mortality,68373,0.579,82,Total,20
The Netherlands,Total,Total,Two Parents,55% - 60%,c00_infant_mortality,68373,0.528,87,Total,20
The Netherlands,Total,Total,Two Parents,60% - 65%,c00_infant_mortality,68373,0.525,92,Total,20
The Netherlands,Total,Total,Two Parents,65% - 70%,c00_infant_mortality,68373,0.548,97,Total,20
The Netherlands,Total,Total,Two Parents,70% - 75%,c00_infant_mortality,68373,0.502,103,Total,20
The Netherlands,Total,Total,Two Parents,75% - 80%,c00_infant_mortality,68373,0.614,111,Total,20
The Netherlands,Total,Total,Two Parents,80% - 85%,c00_infant_mortality,68373,0.494,120,Total,20
The Netherlands,Total,Total,Two Parents,85% - 90%,c00_infant_mortality,68373,0.488,133,Total,20
The Netherlands,Total,Total,Two Parents,90% - 95%,c00_infant_mortality,68373,0.49,154,Total,20
The Netherlands,Total,Total,Two Parents,95% - 100%,c00_infant_mortality,68373,0.48,235,Total,20
The Netherlands,Total,Turkey,Total,0% - 5%,c00_infant_mortality,2661,0.864,17,Total,20
The Netherlands,Total,Turkey,Total,5% - 10%,c00_infant_mortality,2661,1.052,25,Total,20
The Netherlands,Total,Turkey,Total,10% - 15%,c00_infant_mortality,2661,0.827,29,Total,20
The Netherlands,Total,Turkey,Total,15% - 20%,c00_infant_mortality,2661,0.676,32,Total,20
The Netherlands,Total,Turkey,Total,20% - 25%,c00_infant_mortality,2661,0.864,35,Total,20
The Netherlands,Total,Turkey,Total,25% - 30%,c00_infant_mortality,2661,0.676,39,Total,20
The Netherlands,Total,Turkey,Total,30% - 35%,c00_infant_mortality,2661,0.939,42,Total,20
The Netherlands,Total,Turkey,Total,35% - 40%,c00_infant_mortality,2661,0.827,46,Total,20
The Netherlands,Total,Turkey,Total,40% - 45%,c00_infant_mortality,2661,0.752,49,Total,20
The Netherlands,Total,Turkey,Total,45% - 50%,c00_infant_mortality,2660,0.526,53,Total,20
The Netherlands,Total,Turkey,Total,50% - 55%,c00_infant_mortality,2660,0.752,57,Total,20
The Netherlands,Total,Turkey,Total,55% - 60%,c00_infant_mortality,2660,0.865,60,Total,20
The Netherlands,Total,Turkey,Total,60% - 65%,c00_infant_mortality,2660,0.789,64,Total,20
The Netherlands,Total,Turkey,Total,65% - 70%,c00_infant_mortality,2660,0.94,68,Total,20
The Netherlands,Total,Turkey,Total,70% - 75%,c00_infant_mortality,2660,0.677,73,Total,20
The Netherlands,Total,Turkey,Total,75% - 80%,c00_infant_mortality,2660,0.789,78,Total,20
The Netherlands,Total,Turkey,Total,80% - 85%,c00_infant_mortality,2660,0.865,85,Total,20
The Netherlands,Total,Turkey,Total,85% - 90%,c00_infant_mortality,2660,0.827,94,Total,20
The Netherlands,Total,Turkey,Total,90% - 95%,c00_infant_mortality,2660,0.902,108,Total,20
The Netherlands,Total,Turkey,Total,95% - 100%,c00_infant_mortality,2660,0.376,159,Total,20
The Netherlands,Total,Turkey,Two Parents,0% - 5%,c00_infant_mortality,2427,0.865,18,Total,20
The Netherlands,Total,Turkey,Two Parents,5% - 10%,c00_infant_mortality,2427,0.824,27,Total,20
The Netherlands,Total,Turkey,Two Parents,10% - 15%,c00_infant_mortality,2427,0.865,30,Total,20
The Netherlands,Total,Turkey,Two Parents,15% - 20%,c00_infant_mortality,2427,0.783,34,Total,20
The Netherlands,Total,Turkey,Two Parents,20% - 25%,c00_infant_mortality,2427,0.659,38,Total,20
The Netherlands,Total,Turkey,Two Parents,25% - 30%,c00_infant_mortality,2426,1.072,41,Total,20
The Netherlands,Total,Turkey,Two Parents,30% - 35%,c00_infant_mortality,2426,0.907,45,Total,20
The Netherlands,Total,Turkey,Two Parents,35% - 40%,c00_infant_mortality,2426,0.783,48,Total,20
The Netherlands,Total,Turkey,Two Parents,40% - 45%,c00_infant_mortality,2426,0.536,52,Total,20
The Netherlands,Total,Turkey,Two Parents,45% - 50%,c00_infant_mortality,2426,0.66,55,Total,20
The Netherlands,Total,Turkey,Two Parents,50% - 55%,c00_infant_mortality,2426,0.66,59,Total,20
The Netherlands,Total,Turkey,Two Parents,55% - 60%,c00_infant_mortality,2426,0.783,62,Total,20
The Netherlands,Total,Turkey,Two Parents,60% - 65%,c00_infant_mortality,2426,0.824,66,Total,20
The Netherlands,Total,Turkey,Two Parents,65% - 70%,c00_infant_mortality,2426,0.907,70,Total,20
The Netherlands,Total,Turkey,Two Parents,70% - 75%,c00_infant_mortality,2426,0.866,75,Total,20
The Netherlands,Total,Turkey,Two Parents,75% - 80%,c00_infant_mortality,2426,0.742,80,Total,20
The Netherlands,Total,Turkey,Two Parents,80% - 85%,c00_infant_mortality,2426,0.866,87,Total,20
The Netherlands,Total,Turkey,Two Parents,85% - 90%,c00_infant_mortality,2426,0.701,96,Total,20
The Netherlands,Total,Turkey,Two Parents,90% - 95%,c00_infant_mortality,2426,0.948,110,Total,20
The Netherlands,Total,Turkey,Two Parents,95% - 100%,c00_infant_mortality,2426,0.412,162,Total,20
The Netherlands,Total,Morocco,Total,0% - 5%,c00_infant_mortality,3380,0.858,18,Total,20
The Netherlands,Total,Morocco,Total,5% - 10%,c00_infant_mortality,3380,0.74,26,Total,20
The Netherlands,Total,Morocco,Total,10% - 15%,c00_infant_mortality,3379,1.361,29,Total,20
The Netherlands,Total,Morocco,Total,15% - 20%,c00_infant_mortality,3379,0.74,31,Total,20
The Netherlands,Total,Morocco,Total,20% - 25%,c00_infant_mortality,3379,1.213,33,Total,20
The Netherlands,Total,Morocco,Total,25% - 30%,c00_infant_mortality,3379,0.769,36,Total,20
The Netherlands,Total,Morocco,Total,30% - 35%,c00_infant_mortality,3379,0.592,39,Total,20
The Netherlands,Total,Morocco,Total,35% - 40%,c00_infant_mortality,3379,0.769,43,Total,20
The Netherlands,Total,Morocco,Total,40% - 45%,c00_infant_mortality,3379,0.769,46,Total,20
The Netherlands,Total,Morocco,Total,45% - 50%,c00_infant_mortality,3379,0.917,50,Total,20
The Netherlands,Total,Morocco,Total,50% - 55%,c00_infant_mortality,3379,1.154,54,Total,20
The Netherlands,Total,Morocco,Total,55% - 60%,c00_infant_mortality,3379,0.799,58,Total,20
The Netherlands,Total,Morocco,Total,60% - 65%,c00_infant_mortality,3379,0.562,62,Total,20
The Netherlands,Total,Morocco,Total,65% - 70%,c00_infant_mortality,3379,0.888,66,Total,20
The Netherlands,Total,Morocco,Total,70% - 75%,c00_infant_mortality,3379,1.006,71,Total,20
The Netherlands,Total,Morocco,Total,75% - 80%,c00_infant_mortality,3379,0.799,77,Total,20
The Netherlands,Total,Morocco,Total,80% - 85%,c00_infant_mortality,3379,0.621,84,Total,20
The Netherlands,Total,Morocco,Total,85% - 90%,c00_infant_mortality,3379,1.095,92,Total,20
The Netherlands,Total,Morocco,Total,90% - 95%,c00_infant_mortality,3379,0.829,106,Total,20
The Netherlands,Total,Morocco,Total,95% - 100%,c00_infant_mortality,3379,0.592,150,Total,20
The Netherlands,Total,Morocco,Two Parents,0% - 5%,c00_infant_mortality,2989,0.803,19,Total,20
The Netherlands,Total,Morocco,Two Parents,5% - 10%,c00_infant_mortality,2989,1.171,27,Total,20
The Netherlands,Total,Morocco,Two Parents,10% - 15%,c00_infant_mortality,2989,0.903,30,Total,20
The Netherlands,Total,Morocco,Two Parents,15% - 20%,c00_infant_mortality,2989,0.97,33,Total,20
The Netherlands,Total,Morocco,Two Parents,20% - 25%,c00_infant_mortality,2989,0.836,35,Total,20
The Netherlands,Total,Morocco,Two Parents,25% - 30%,c00_infant_mortality,2989,0.703,38,Total,20
The Netherlands,Total,Morocco,Two Parents,30% - 35%,c00_infant_mortality,2989,0.636,42,Total,20
The Netherlands,Total,Morocco,Two Parents,35% - 40%,c00_infant_mortality,2988,0.87,46,Total,20
The Netherlands,Total,Morocco,Two Parents,40% - 45%,c00_infant_mortality,2988,0.736,49,Total,20
The Netherlands,Total,Morocco,Two Parents,45% - 50%,c00_infant_mortality,2988,1.339,53,Total,20
The Netherlands,Total,Morocco,Two Parents,50% - 55%,c00_infant_mortality,2988,0.703,57,Total,20
The Netherlands,Total,Morocco,Two Parents,55% - 60%,c00_infant_mortality,2988,0.602,60,Total,20
The Netherlands,Total,Morocco,Two Parents,60% - 65%,c00_infant_mortality,2988,1.004,65,Total,20
The Netherlands,Total,Morocco,Two Parents,65% - 70%,c00_infant_mortality,2988,0.904,69,Total,20
The Netherlands,Total,Morocco,Two Parents,70% - 75%,c00_infant_mortality,2988,0.736,74,Total,20
The Netherlands,Total,Morocco,Two Parents,75% - 80%,c00_infant_mortality,2988,0.77,79,Total,20
The Netherlands,Total,Morocco,Two Parents,80% - 85%,c00_infant_mortality,2988,0.703,86,Total,20
The Netherlands,Total,Morocco,Two Parents,85% - 90%,c00_infant_mortality,2988,1.171,95,Total,20
The Netherlands,Total,Morocco,Two Parents,90% - 95%,c00_infant_mortality,2988,0.703,108,Total,20
The Netherlands,Total,Morocco,Two Parents,95% - 100%,c00_infant_mortality,2988,0.535,153,Total,20
The Netherlands,Total,Overig,Total,0% - 5%,c00_infant_mortality,14284,1.05,15,Total,20
The Netherlands,Total,Overig,Total,5% - 10%,c00_infant_mortality,14284,0.987,23,Total,20
The Netherlands,Total,Overig,Total,10% - 15%,c00_infant_mortality,14284,0.973,27,Total,20
The Netherlands,Total,Overig,Total,15% - 20%,c00_infant_mortality,14284,1.001,31,Total,20
The Netherlands,Total,Overig,Total,20% - 25%,c00_infant_mortality,14284,0.854,35,Total,20
The Netherlands,Total,Overig,Total,25% - 30%,c00_infant_mortality,14284,0.672,41,Total,20
The Netherlands,Total,Overig,Total,30% - 35%,c00_infant_mortality,14284,0.63,46,Total,20
The Netherlands,Total,Overig,Total,35% - 40%,c00_infant_mortality,14284,0.665,52,Total,20
The Netherlands,Total,Overig,Total,40% - 45%,c00_infant_mortality,14284,0.588,57,Total,20
The Netherlands,Total,Overig,Total,45% - 50%,c00_infant_mortality,14284,0.532,63,Total,20
The Netherlands,Total,Overig,Total,50% - 55%,c00_infant_mortality,14284,0.56,68,Total,20
The Netherlands,Total,Overig,Total,55% - 60%,c00_infant_mortality,14284,0.567,74,Total,20
The Netherlands,Total,Overig,Total,60% - 65%,c00_infant_mortality,14284,0.504,80,Total,20
The Netherlands,Total,Overig,Total,65% - 70%,c00_infant_mortality,14283,0.511,87,Total,20
The Netherlands,Total,Overig,Total,70% - 75%,c00_infant_mortality,14283,0.455,95,Total,20
The Netherlands,Total,Overig,Total,75% - 80%,c00_infant_mortality,14283,0.413,104,Total,20
The Netherlands,Total,Overig,Total,80% - 85%,c00_infant_mortality,14283,0.462,115,Total,20
The Netherlands,Total,Overig,Total,85% - 90%,c00_infant_mortality,14283,0.434,130,Total,20
The Netherlands,Total,Overig,Total,90% - 95%,c00_infant_mortality,14283,0.35,154,Total,20
The Netherlands,Total,Overig,Total,95% - 100%,c00_infant_mortality,14283,0.413,252,Total,20
The Netherlands,Total,Overig,Two Parents,0% - 5%,c00_infant_mortality,12287,0.887,17,Total,20
The Netherlands,Total,Overig,Two Parents,5% - 10%,c00_infant_mortality,12287,1.042,27,Total,20
The Netherlands,Total,Overig,Two Parents,10% - 15%,c00_infant_mortality,12287,0.855,32,Total,20
The Netherlands,Total,Overig,Two Parents,15% - 20%,c00_infant_mortality,12287,0.773,37,Total,20
The Netherlands,Total,Overig,Two Parents,20% - 25%,c00_infant_mortality,12287,0.659,43,Total,20
The Netherlands,Total,Overig,Two Parents,25% - 30%,c00_infant_mortality,12287,0.545,49,Total,20
The Netherlands,Total,Overig,Two Parents,30% - 35%,c00_infant_mortality,12287,0.676,54,Total,20
The Netherlands,Total,Overig,Two Parents,35% - 40%,c00_infant_mortality,12287,0.594,59,Total,20
The Netherlands,Total,Overig,Two Parents,40% - 45%,c00_infant_mortality,12287,0.513,64,Total,20
The Netherlands,Total,Overig,Two Parents,45% - 50%,c00_infant_mortality,12287,0.505,69,Total,20
The Netherlands,Total,Overig,Two Parents,50% - 55%,c00_infant_mortality,12287,0.562,74,Total,20
The Netherlands,Total,Overig,Two Parents,55% - 60%,c00_infant_mortality,12287,0.537,80,Total,20
The Netherlands,Total,Overig,Two Parents,60% - 65%,c00_infant_mortality,12286,0.521,86,Total,20
The Netherlands,Total,Overig,Two Parents,65% - 70%,c00_infant_mortality,12286,0.399,93,Total,20
The Netherlands,Total,Overig,Two Parents,70% - 75%,c00_infant_mortality,12286,0.44,100,Total,20
The Netherlands,Total,Overig,Two Parents,75% - 80%,c00_infant_mortality,12286,0.448,109,Total,20
The Netherlands,Total,Overig,Two Parents,80% - 85%,c00_infant_mortality,12286,0.399,120,Total,20
The Netherlands,Total,Overig,Two Parents,85% - 90%,c00_infant_mortality,12286,0.48,136,Total,20
The Netherlands,Total,Overig,Two Parents,90% - 95%,c00_infant_mortality,12286,0.35,161,Total,20
The Netherlands,Total,Overig,Two Parents,95% - 100%,c00_infant_mortality,12286,0.407,262,Total,20
The Netherlands,Total,With Migration Background,Total,0% - 5%,c00_infant_mortality,23742,1.002,15,Total,20
