geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
Groningen,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,9616,0.78,81,Totaal,1
Groningen,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,8446,0.781,87,Totaal,1
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,6754,0.785,87,Totaal,1
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,6210,0.789,91,Totaal,1
Groningen,Vrouwen,Overig,Totaal,Totaal,c00_infant_mortality,2045,0.733,71,Totaal,1
Groningen,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,1712,0.643,77,Totaal,1
Groningen,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2862,0.769,66,Totaal,1
Groningen,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2236,0.76,74,Totaal,1
Almere,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,21352,0.674,75,Totaal,1
Almere,Totaal,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,3387,0.59,44,Totaal,1
Almere,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,17835,0.673,82,Totaal,1
Almere,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,9336,0.696,85,Totaal,1
Almere,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,8496,0.718,89,Totaal,1
Almere,Totaal,Marokko,Totaal,Totaal,c00_infant_mortality,1529,0.654,64,Totaal,1
Almere,Totaal,Marokko,Tweeoudergezin,Totaal,c00_infant_mortality,1379,0.725,67,Totaal,1
Almere,Totaal,Suriname,Totaal,Totaal,c00_infant_mortality,3395,0.707,65,Totaal,1
Almere,Totaal,Suriname,Tweeoudergezin,Totaal,c00_infant_mortality,2152,0.697,78,Totaal,1
Almere,Totaal,Overig,Totaal,Totaal,c00_infant_mortality,5662,0.583,71,Totaal,1
Almere,Totaal,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,4762,0.546,77,Totaal,1
Almere,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,12016,0.657,68,Totaal,1
Almere,Totaal,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_infant_mortality,2567,0.701,42,Totaal,1
Almere,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,9339,0.632,75,Totaal,1
Almere,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,10926,0.751,75,Totaal,1
Almere,Mannen,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,1732,0.751,44,Totaal,1
Almere,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,9127,0.734,82,Totaal,1
Almere,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4844,0.702,85,Totaal,1
Almere,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4392,0.729,88,Totaal,1
Almere,Mannen,Suriname,Totaal,Totaal,c00_infant_mortality,1700,1.059,66,Totaal,1
Almere,Mannen,Suriname,Tweeoudergezin,Totaal,c00_infant_mortality,1072,1.119,78,Totaal,1
Almere,Mannen,Overig,Totaal,Totaal,c00_infant_mortality,2884,0.659,71,Totaal,1
Almere,Mannen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,2432,0.576,77,Totaal,1
Almere,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,6082,0.789,68,Totaal,1
Almere,Mannen,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_infant_mortality,1291,0.93,42,Totaal,1
Almere,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4735,0.739,75,Totaal,1
Almere,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,10426,0.595,75,Totaal,1
Almere,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,8708,0.609,82,Totaal,1
Almere,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4492,0.69,86,Totaal,1
Almere,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4104,0.707,89,Totaal,1
Almere,Vrouwen,Overig,Totaal,Totaal,c00_infant_mortality,2778,0.504,71,Totaal,1
Almere,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,2330,0.515,77,Totaal,1
Almere,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,5934,0.522,68,Totaal,1
Almere,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4604,0.521,75,Totaal,1
Stadskanaal,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,2331,0.729,65,Totaal,1
Stadskanaal,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2185,0.686,67,Totaal,1
Stadskanaal,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2041,0.637,67,Totaal,1
Stadskanaal,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1941,0.618,68,Totaal,1
Stadskanaal,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,1203,0.914,65,Totaal,1
Veendam,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,2336,0.685,66,Totaal,1
Veendam,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2173,0.598,68,Totaal,1
Veendam,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1901,0.526,68,Totaal,1
Veendam,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,1183,0.93,66,Totaal,1
Zeewolde,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,1982,0.807,83,Totaal,1
Zeewolde,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,1871,0.855,86,Totaal,1
Zeewolde,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1551,0.903,86,Totaal,1
Zeewolde,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1492,0.938,88,Totaal,1
Achtkarspelen,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,2672,0.524,68,Totaal,1
Achtkarspelen,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2579,0.543,69,Totaal,1
Achtkarspelen,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2533,0.513,68,Totaal,1
Achtkarspelen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2446,0.531,69,Totaal,1
Heerenveen,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,4407,0.703,78,Totaal,1
Heerenveen,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,4171,0.695,80,Totaal,1
Heerenveen,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,3636,0.77,80,Totaal,1
Heerenveen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3501,0.743,82,Totaal,1
Heerenveen,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,2272,0.528,78,Totaal,1
Heerenveen,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2156,0.464,79,Totaal,1
Heerenveen,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1863,0.59,81,Totaal,1
Heerenveen,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,2135,0.89,78,Totaal,1
Heerenveen,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2015,0.943,81,Totaal,1
Heerenveen,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1773,0.959,80,Totaal,1
Heerenveen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1701,0.999,82,Totaal,1
Leeuwarden,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,11098,0.874,71,Totaal,1
Leeuwarden,Totaal,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,1175,1.021,37,Totaal,1
Leeuwarden,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,9844,0.803,75,Totaal,1
Leeuwarden,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,8408,0.833,75,Totaal,1
Leeuwarden,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,7740,0.775,78,Totaal,1
Leeuwarden,Totaal,Overig,Totaal,Totaal,c00_infant_mortality,1995,0.852,58,Totaal,1
Leeuwarden,Totaal,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,1611,0.745,64,Totaal,1
Leeuwarden,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2690,1.004,56,Totaal,1
Leeuwarden,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2104,0.903,63,Totaal,1
Leeuwarden,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,5750,1.043,71,Totaal,1
Leeuwarden,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,5086,0.944,76,Totaal,1
Leeuwarden,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4323,1.018,76,Totaal,1
Leeuwarden,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3987,0.928,79,Totaal,1
Leeuwarden,Mannen,Overig,Totaal,Totaal,c00_infant_mortality,1061,1.131,59,Totaal,1
Leeuwarden,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1427,1.121,57,Totaal,1
Leeuwarden,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1099,1.001,64,Totaal,1
Leeuwarden,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,5348,0.692,70,Totaal,1
Leeuwarden,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,4758,0.652,74,Totaal,1
Leeuwarden,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4085,0.636,75,Totaal,1
Leeuwarden,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3753,0.613,77,Totaal,1
Leeuwarden,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1263,0.871,56,Totaal,1
Opsterland,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,2218,0.721,77,Totaal,1
Opsterland,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2125,0.659,79,Totaal,1
Opsterland,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2016,0.744,78,Totaal,1
Opsterland,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1953,0.717,79,Totaal,1
Opsterland,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,1135,0.881,78,Totaal,1
Smallingerland,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,5042,0.694,69,Totaal,1
Smallingerland,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,4673,0.621,71,Totaal,1
Smallingerland,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4198,0.667,71,Totaal,1
Smallingerland,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3987,0.627,73,Totaal,1
Smallingerland,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,2609,0.728,69,Totaal,1
Smallingerland,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2421,0.62,72,Totaal,1
Smallingerland,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2184,0.641,71,Totaal,1
Smallingerland,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2080,0.625,73,Totaal,1
Smallingerland,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,2433,0.658,68,Totaal,1
Smallingerland,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2252,0.622,71,Totaal,1
Smallingerland,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2014,0.695,71,Totaal,1
Smallingerland,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1907,0.629,72,Totaal,1
Weststellingwerf,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,1980,0.859,74,Totaal,1
Weststellingwerf,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,1906,0.892,75,Totaal,1
Weststellingwerf,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1765,0.963,76,Totaal,1
Weststellingwerf,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1715,0.991,77,Totaal,1
Weststellingwerf,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,1006,0.994,74,Totaal,1
Weststellingwerf,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,967,1.034,75,Totaal,1
Weststellingwerf,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,892,1.121,75,Totaal,1
Weststellingwerf,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,867,1.153,76,Totaal,1
Assen,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,6232,0.562,73,Totaal,1
Assen,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,5737,0.61,76,Totaal,1
Assen,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4970,0.644,76,Totaal,1
Assen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4670,0.685,78,Totaal,1
Assen,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,3232,0.495,73,Totaal,1
Assen,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2973,0.538,76,Totaal,1
Assen,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2583,0.503,76,Totaal,1
Assen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2420,0.537,78,Totaal,1
Assen,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,3000,0.633,73,Totaal,1
Assen,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2764,0.687,76,Totaal,1
Assen,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2387,0.796,76,Totaal,1
Assen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2250,0.844,78,Totaal,1
Emmen,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,8608,0.592,69,Totaal,1
Emmen,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,7920,0.593,72,Totaal,1
Emmen,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,7119,0.562,72,Totaal,1
Emmen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,6740,0.564,74,Totaal,1
Emmen,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1489,0.739,56,Totaal,1
Emmen,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,4382,0.662,69,Totaal,1
Emmen,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,4035,0.669,71,Totaal,1
Emmen,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,3639,0.632,71,Totaal,1
Emmen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3455,0.637,73,Totaal,1
Emmen,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,4226,0.521,70,Totaal,1
Emmen,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,3885,0.515,72,Totaal,1
Emmen,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,3480,0.489,73,Totaal,1
Emmen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3285,0.487,74,Totaal,1
Hoogeveen,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,5441,0.607,70,Totaal,1
Hoogeveen,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,5169,0.6,71,Totaal,1
Hoogeveen,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4778,0.544,71,Totaal,1
Hoogeveen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4584,0.524,72,Totaal,1
Hoogeveen,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,2743,0.547,70,Totaal,1
Hoogeveen,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2613,0.536,71,Totaal,1
Hoogeveen,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2393,0.501,71,Totaal,1
Hoogeveen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2296,0.479,73,Totaal,1
Hoogeveen,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,2698,0.667,70,Totaal,1
Hoogeveen,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2556,0.665,71,Totaal,1
Hoogeveen,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2385,0.587,71,Totaal,1
Hoogeveen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2288,0.568,72,Totaal,1
Meppel,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,3066,0.978,80,Totaal,1
Meppel,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,2943,1.019,81,Totaal,1
Meppel,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2598,0.924,83,Totaal,1
Meppel,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2516,0.954,84,Totaal,1
Meppel,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,1547,0.905,80,Totaal,1
Meppel,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,1486,0.942,82,Totaal,1
Meppel,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1311,0.763,83,Totaal,1
Meppel,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1262,0.792,84,Totaal,1
Meppel,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,1519,1.053,79,Totaal,1
Meppel,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,1457,1.098,81,Totaal,1
Meppel,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,1287,1.088,82,Totaal,1
Meppel,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1254,1.116,83,Totaal,1
Almelo,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,6813,0.631,69,Totaal,1
Almelo,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,6256,0.639,71,Totaal,1
Almelo,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4710,0.616,73,Totaal,1
Almelo,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4361,0.642,75,Totaal,1
Almelo,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2103,0.666,59,Totaal,1
Almelo,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,1895,0.633,61,Totaal,1
Almelo,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,3460,0.867,68,Totaal,1
Almelo,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,3186,0.879,71,Totaal,1
Almelo,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2414,0.911,72,Totaal,1
Almelo,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2236,0.939,75,Totaal,1
Almelo,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,3353,0.388,69,Totaal,1
Almelo,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,3070,0.391,71,Totaal,1
Deventer,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,9613,0.614,79,Totaal,1
Deventer,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,8784,0.615,83,Totaal,1
Deventer,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,6866,0.641,85,Totaal,1
Deventer,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,6449,0.62,87,Totaal,1
Deventer,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2747,0.546,65,Totaal,1
Deventer,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2335,0.6,71,Totaal,1
Deventer,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,4833,0.683,78,Totaal,1
Deventer,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,4433,0.677,82,Totaal,1
Deventer,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,3415,0.703,84,Totaal,1
Deventer,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3218,0.684,86,Totaal,1
Deventer,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,4780,0.544,80,Totaal,1
Deventer,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,4351,0.552,84,Totaal,1
Deventer,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,3451,0.58,85,Totaal,1
Deventer,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3231,0.557,88,Totaal,1
Enschede,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,13954,0.652,70,Totaal,1
Enschede,Totaal,Totaal,Eenoudergezin,Totaal,c00_infant_mortality,1375,0.8,37,Totaal,1
Enschede,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,12534,0.606,73,Totaal,1
Enschede,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,8883,0.529,77,Totaal,1
Enschede,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,8219,0.511,80,Totaal,1
Enschede,Totaal,Turkije,Totaal,Totaal,c00_infant_mortality,1025,0.976,60,Totaal,1
Enschede,Totaal,Overig,Totaal,Totaal,c00_infant_mortality,3381,0.946,59,Totaal,1
Enschede,Totaal,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,2876,0.834,63,Totaal,1
Enschede,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,5071,0.868,58,Totaal,1
Enschede,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4315,0.788,62,Totaal,1
Enschede,Mannen,Totaal,Totaal,Totaal,c00_infant_mortality,7256,0.675,70,Totaal,1
Enschede,Mannen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,6540,0.612,73,Totaal,1
Enschede,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4607,0.478,77,Totaal,1
Enschede,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,4273,0.468,80,Totaal,1
Enschede,Mannen,Overig,Totaal,Totaal,c00_infant_mortality,1772,1.185,58,Totaal,1
Enschede,Mannen,Overig,Tweeoudergezin,Totaal,c00_infant_mortality,1503,0.998,63,Totaal,1
Enschede,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2649,1.019,58,Totaal,1
Enschede,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2267,0.882,62,Totaal,1
Enschede,Vrouwen,Totaal,Totaal,Totaal,c00_infant_mortality,6698,0.627,70,Totaal,1
Enschede,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,5994,0.601,74,Totaal,1
Enschede,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,4276,0.585,76,Totaal,1
Enschede,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,3946,0.558,80,Totaal,1
Enschede,Vrouwen,Overig,Totaal,Totaal,c00_infant_mortality,1609,0.684,59,Totaal,1
Enschede,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_infant_mortality,2422,0.702,58,Totaal,1
Enschede,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_infant_mortality,2048,0.684,62,Totaal,1
Hardenberg,Totaal,Totaal,Totaal,Totaal,c00_infant_mortality,5881,0.714,75,Totaal,1
Hardenberg,Totaal,Totaal,Tweeoudergezin,Totaal,c00_infant_mortality,5733,0.68,76,Totaal,1
Hardenberg,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_infant_mortality,5417,0.683,76,Totaal,1
