geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
Amsterdam,Mannen,Totaal,Totaal,25% - 30%,c00_infant_mortality,2397,0.793,46,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,30% - 35%,c00_infant_mortality,2397,0.668,52,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,35% - 40%,c00_infant_mortality,2397,0.751,58,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,40% - 45%,c00_infant_mortality,2397,0.876,64,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,45% - 50%,c00_infant_mortality,2397,0.668,71,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,50% - 55%,c00_infant_mortality,2397,1.126,78,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,55% - 60%,c00_infant_mortality,2397,0.417,86,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,60% - 65%,c00_infant_mortality,2397,0.793,94,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,65% - 70%,c00_infant_mortality,2397,0.459,103,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,70% - 75%,c00_infant_mortality,2397,0.501,113,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,75% - 80%,c00_infant_mortality,2396,0.543,126,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,80% - 85%,c00_infant_mortality,2396,0.417,141,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,85% - 90%,c00_infant_mortality,2396,0.584,161,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,90% - 95%,c00_infant_mortality,2396,0.543,195,Totaal,20
Amsterdam,Mannen,Totaal,Totaal,95% - 100%,c00_infant_mortality,2396,0.459,344,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,0% - 5%,c00_infant_mortality,3279,0.945,14,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,5% - 10%,c00_infant_mortality,3279,1.037,22,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,10% - 15%,c00_infant_mortality,3279,0.854,27,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,15% - 20%,c00_infant_mortality,3279,0.762,30,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,20% - 25%,c00_infant_mortality,3279,0.854,33,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,25% - 30%,c00_infant_mortality,3278,0.793,37,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,30% - 35%,c00_infant_mortality,3278,0.549,42,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,35% - 40%,c00_infant_mortality,3278,0.549,48,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,40% - 45%,c00_infant_mortality,3278,1.068,53,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,45% - 50%,c00_infant_mortality,3278,0.427,59,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,50% - 55%,c00_infant_mortality,3278,0.519,64,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,55% - 60%,c00_infant_mortality,3278,0.671,70,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,60% - 65%,c00_infant_mortality,3278,1.037,77,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,65% - 70%,c00_infant_mortality,3278,0.488,83,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,70% - 75%,c00_infant_mortality,3278,0.885,91,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,75% - 80%,c00_infant_mortality,3278,0.458,100,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,80% - 85%,c00_infant_mortality,3278,0.854,111,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,85% - 90%,c00_infant_mortality,3278,0.397,126,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,90% - 95%,c00_infant_mortality,3278,0.427,149,Totaal,20
Rotterdam,Totaal,Totaal,Totaal,95% - 100%,c00_infant_mortality,3278,0.366,229,Totaal,20
Nederland,Totaal,Totaal,Totaal,0% - 5%,c00_infant_mortality,74811,0.938,20,Totaal,20
Nederland,Totaal,Totaal,Totaal,5% - 10%,c00_infant_mortality,74811,0.918,29,Totaal,20
Nederland,Totaal,Totaal,Totaal,10% - 15%,c00_infant_mortality,74811,0.862,37,Totaal,20
Nederland,Totaal,Totaal,Totaal,15% - 20%,c00_infant_mortality,74811,0.716,44,Totaal,20
Nederland,Totaal,Totaal,Totaal,20% - 25%,c00_infant_mortality,74811,0.692,51,Totaal,20
Nederland,Totaal,Totaal,Totaal,25% - 30%,c00_infant_mortality,74811,0.644,56,Totaal,20
Nederland,Totaal,Totaal,Totaal,30% - 35%,c00_infant_mortality,74811,0.666,61,Totaal,20
Nederland,Totaal,Totaal,Totaal,35% - 40%,c00_infant_mortality,74811,0.64,66,Totaal,20
Nederland,Totaal,Totaal,Totaal,40% - 45%,c00_infant_mortality,74811,0.624,70,Totaal,20
Nederland,Totaal,Totaal,Totaal,45% - 50%,c00_infant_mortality,74811,0.598,74,Totaal,20
Nederland,Totaal,Totaal,Totaal,50% - 55%,c00_infant_mortality,74811,0.595,79,Totaal,20
Nederland,Totaal,Totaal,Totaal,55% - 60%,c00_infant_mortality,74811,0.573,84,Totaal,20
Nederland,Totaal,Totaal,Totaal,60% - 65%,c00_infant_mortality,74811,0.527,89,Totaal,20
Nederland,Totaal,Totaal,Totaal,65% - 70%,c00_infant_mortality,74811,0.54,94,Totaal,20
Nederland,Totaal,Totaal,Totaal,70% - 75%,c00_infant_mortality,74811,0.52,101,Totaal,20
Nederland,Totaal,Totaal,Totaal,75% - 80%,c00_infant_mortality,74811,0.579,108,Totaal,20
Nederland,Totaal,Totaal,Totaal,80% - 85%,c00_infant_mortality,74811,0.537,118,Totaal,20
Nederland,Totaal,Totaal,Totaal,85% - 90%,c00_infant_mortality,74810,0.493,130,Totaal,20
Nederland,Totaal,Totaal,Totaal,90% - 95%,c00_infant_mortality,74810,0.491,151,Totaal,20
Nederland,Totaal,Totaal,Totaal,95% - 100%,c00_infant_mortality,74810,0.48,231,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,0% - 5%,c00_infant_mortality,6221,0.595,11,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,5% - 10%,c00_infant_mortality,6221,0.804,18,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,10% - 15%,c00_infant_mortality,6221,0.659,21,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,15% - 20%,c00_infant_mortality,6221,0.739,23,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,20% - 25%,c00_infant_mortality,6221,0.788,25,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,25% - 30%,c00_infant_mortality,6221,0.932,26,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,30% - 35%,c00_infant_mortality,6221,0.9,28,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,35% - 40%,c00_infant_mortality,6221,0.868,29,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,40% - 45%,c00_infant_mortality,6221,0.964,31,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,45% - 50%,c00_infant_mortality,6221,0.836,33,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,50% - 55%,c00_infant_mortality,6221,0.691,35,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,55% - 60%,c00_infant_mortality,6221,0.772,38,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,60% - 65%,c00_infant_mortality,6220,0.563,42,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,65% - 70%,c00_infant_mortality,6220,0.675,46,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,70% - 75%,c00_infant_mortality,6220,0.627,51,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,75% - 80%,c00_infant_mortality,6220,0.563,57,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,80% - 85%,c00_infant_mortality,6220,0.723,64,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,85% - 90%,c00_infant_mortality,6220,0.563,73,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,90% - 95%,c00_infant_mortality,6220,0.45,89,Totaal,20
Nederland,Totaal,Totaal,Eenoudergezin,95% - 100%,c00_infant_mortality,6220,0.354,151,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,0% - 5%,c00_infant_mortality,68374,0.866,23,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,5% - 10%,c00_infant_mortality,68374,0.829,35,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,10% - 15%,c00_infant_mortality,68374,0.705,43,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,15% - 20%,c00_infant_mortality,68374,0.657,50,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,20% - 25%,c00_infant_mortality,68374,0.629,56,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,25% - 30%,c00_infant_mortality,68374,0.657,61,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,30% - 35%,c00_infant_mortality,68374,0.633,65,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,35% - 40%,c00_infant_mortality,68374,0.619,69,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,40% - 45%,c00_infant_mortality,68373,0.595,73,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,45% - 50%,c00_infant_mortality,68373,0.567,78,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,50% - 55%,c00_infant_mortality,68373,0.579,82,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,55% - 60%,c00_infant_mortality,68373,0.528,87,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,60% - 65%,c00_infant_mortality,68373,0.525,92,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,65% - 70%,c00_infant_mortality,68373,0.548,97,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,70% - 75%,c00_infant_mortality,68373,0.502,103,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,75% - 80%,c00_infant_mortality,68373,0.614,111,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,80% - 85%,c00_infant_mortality,68373,0.494,120,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,85% - 90%,c00_infant_mortality,68373,0.488,133,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,90% - 95%,c00_infant_mortality,68373,0.49,154,Totaal,20
Nederland,Totaal,Totaal,Tweeoudergezin,95% - 100%,c00_infant_mortality,68373,0.48,235,Totaal,20
Nederland,Totaal,Turkije,Totaal,0% - 5%,c00_infant_mortality,2661,0.864,17,Totaal,20
Nederland,Totaal,Turkije,Totaal,5% - 10%,c00_infant_mortality,2661,1.052,25,Totaal,20
Nederland,Totaal,Turkije,Totaal,10% - 15%,c00_infant_mortality,2661,0.827,29,Totaal,20
Nederland,Totaal,Turkije,Totaal,15% - 20%,c00_infant_mortality,2661,0.676,32,Totaal,20
Nederland,Totaal,Turkije,Totaal,20% - 25%,c00_infant_mortality,2661,0.864,35,Totaal,20
Nederland,Totaal,Turkije,Totaal,25% - 30%,c00_infant_mortality,2661,0.676,39,Totaal,20
Nederland,Totaal,Turkije,Totaal,30% - 35%,c00_infant_mortality,2661,0.939,42,Totaal,20
Nederland,Totaal,Turkije,Totaal,35% - 40%,c00_infant_mortality,2661,0.827,46,Totaal,20
Nederland,Totaal,Turkije,Totaal,40% - 45%,c00_infant_mortality,2661,0.752,49,Totaal,20
Nederland,Totaal,Turkije,Totaal,45% - 50%,c00_infant_mortality,2660,0.526,53,Totaal,20
Nederland,Totaal,Turkije,Totaal,50% - 55%,c00_infant_mortality,2660,0.752,57,Totaal,20
Nederland,Totaal,Turkije,Totaal,55% - 60%,c00_infant_mortality,2660,0.865,60,Totaal,20
Nederland,Totaal,Turkije,Totaal,60% - 65%,c00_infant_mortality,2660,0.789,64,Totaal,20
Nederland,Totaal,Turkije,Totaal,65% - 70%,c00_infant_mortality,2660,0.94,68,Totaal,20
Nederland,Totaal,Turkije,Totaal,70% - 75%,c00_infant_mortality,2660,0.677,73,Totaal,20
Nederland,Totaal,Turkije,Totaal,75% - 80%,c00_infant_mortality,2660,0.789,78,Totaal,20
Nederland,Totaal,Turkije,Totaal,80% - 85%,c00_infant_mortality,2660,0.865,85,Totaal,20
Nederland,Totaal,Turkije,Totaal,85% - 90%,c00_infant_mortality,2660,0.827,94,Totaal,20
Nederland,Totaal,Turkije,Totaal,90% - 95%,c00_infant_mortality,2660,0.902,108,Totaal,20
Nederland,Totaal,Turkije,Totaal,95% - 100%,c00_infant_mortality,2660,0.376,159,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,0% - 5%,c00_infant_mortality,2427,0.865,18,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,5% - 10%,c00_infant_mortality,2427,0.824,27,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,10% - 15%,c00_infant_mortality,2427,0.865,30,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,15% - 20%,c00_infant_mortality,2427,0.783,34,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,20% - 25%,c00_infant_mortality,2427,0.659,38,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,25% - 30%,c00_infant_mortality,2426,1.072,41,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,30% - 35%,c00_infant_mortality,2426,0.907,45,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,35% - 40%,c00_infant_mortality,2426,0.783,48,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,40% - 45%,c00_infant_mortality,2426,0.536,52,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,45% - 50%,c00_infant_mortality,2426,0.66,55,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,50% - 55%,c00_infant_mortality,2426,0.66,59,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,55% - 60%,c00_infant_mortality,2426,0.783,62,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,60% - 65%,c00_infant_mortality,2426,0.824,66,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,65% - 70%,c00_infant_mortality,2426,0.907,70,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,70% - 75%,c00_infant_mortality,2426,0.866,75,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,75% - 80%,c00_infant_mortality,2426,0.742,80,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,80% - 85%,c00_infant_mortality,2426,0.866,87,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,85% - 90%,c00_infant_mortality,2426,0.701,96,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,90% - 95%,c00_infant_mortality,2426,0.948,110,Totaal,20
Nederland,Totaal,Turkije,Tweeoudergezin,95% - 100%,c00_infant_mortality,2426,0.412,162,Totaal,20
Nederland,Totaal,Marokko,Totaal,0% - 5%,c00_infant_mortality,3380,0.858,18,Totaal,20
Nederland,Totaal,Marokko,Totaal,5% - 10%,c00_infant_mortality,3380,0.74,26,Totaal,20
Nederland,Totaal,Marokko,Totaal,10% - 15%,c00_infant_mortality,3379,1.361,29,Totaal,20
Nederland,Totaal,Marokko,Totaal,15% - 20%,c00_infant_mortality,3379,0.74,31,Totaal,20
Nederland,Totaal,Marokko,Totaal,20% - 25%,c00_infant_mortality,3379,1.213,33,Totaal,20
Nederland,Totaal,Marokko,Totaal,25% - 30%,c00_infant_mortality,3379,0.769,36,Totaal,20
Nederland,Totaal,Marokko,Totaal,30% - 35%,c00_infant_mortality,3379,0.592,39,Totaal,20
Nederland,Totaal,Marokko,Totaal,35% - 40%,c00_infant_mortality,3379,0.769,43,Totaal,20
Nederland,Totaal,Marokko,Totaal,40% - 45%,c00_infant_mortality,3379,0.769,46,Totaal,20
Nederland,Totaal,Marokko,Totaal,45% - 50%,c00_infant_mortality,3379,0.917,50,Totaal,20
Nederland,Totaal,Marokko,Totaal,50% - 55%,c00_infant_mortality,3379,1.154,54,Totaal,20
Nederland,Totaal,Marokko,Totaal,55% - 60%,c00_infant_mortality,3379,0.799,58,Totaal,20
Nederland,Totaal,Marokko,Totaal,60% - 65%,c00_infant_mortality,3379,0.562,62,Totaal,20
Nederland,Totaal,Marokko,Totaal,65% - 70%,c00_infant_mortality,3379,0.888,66,Totaal,20
Nederland,Totaal,Marokko,Totaal,70% - 75%,c00_infant_mortality,3379,1.006,71,Totaal,20
Nederland,Totaal,Marokko,Totaal,75% - 80%,c00_infant_mortality,3379,0.799,77,Totaal,20
Nederland,Totaal,Marokko,Totaal,80% - 85%,c00_infant_mortality,3379,0.621,84,Totaal,20
Nederland,Totaal,Marokko,Totaal,85% - 90%,c00_infant_mortality,3379,1.095,92,Totaal,20
Nederland,Totaal,Marokko,Totaal,90% - 95%,c00_infant_mortality,3379,0.829,106,Totaal,20
Nederland,Totaal,Marokko,Totaal,95% - 100%,c00_infant_mortality,3379,0.592,150,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,0% - 5%,c00_infant_mortality,2989,0.803,19,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,5% - 10%,c00_infant_mortality,2989,1.171,27,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,10% - 15%,c00_infant_mortality,2989,0.903,30,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,15% - 20%,c00_infant_mortality,2989,0.97,33,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,20% - 25%,c00_infant_mortality,2989,0.836,35,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,25% - 30%,c00_infant_mortality,2989,0.703,38,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,30% - 35%,c00_infant_mortality,2989,0.636,42,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,35% - 40%,c00_infant_mortality,2988,0.87,46,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,40% - 45%,c00_infant_mortality,2988,0.736,49,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,45% - 50%,c00_infant_mortality,2988,1.339,53,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,50% - 55%,c00_infant_mortality,2988,0.703,57,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,55% - 60%,c00_infant_mortality,2988,0.602,60,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,60% - 65%,c00_infant_mortality,2988,1.004,65,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,65% - 70%,c00_infant_mortality,2988,0.904,69,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,70% - 75%,c00_infant_mortality,2988,0.736,74,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,75% - 80%,c00_infant_mortality,2988,0.77,79,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,80% - 85%,c00_infant_mortality,2988,0.703,86,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,85% - 90%,c00_infant_mortality,2988,1.171,95,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,90% - 95%,c00_infant_mortality,2988,0.703,108,Totaal,20
Nederland,Totaal,Marokko,Tweeoudergezin,95% - 100%,c00_infant_mortality,2988,0.535,153,Totaal,20
Nederland,Totaal,Wel migratieachtergrond,Totaal,0% - 5%,c00_infant_mortality,23742,1.002,15,Totaal,20
Nederland,Totaal,Wel migratieachtergrond,Totaal,5% - 10%,c00_infant_mortality,23742,1.007,23,Totaal,20
Nederland,Totaal,Wel migratieachtergrond,Totaal,10% - 15%,c00_infant_mortality,23742,1.002,27,Totaal,20
Nederland,Totaal,Wel migratieachtergrond,Totaal,15% - 20%,c00_infant_mortality,23742,0.965,30,Totaal,20
Nederland,Totaal,Wel migratieachtergrond,Totaal,20% - 25%,c00_infant_mortality,23742,0.893,34,Totaal,20
