geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type
Groningen,Totaal,Totaal,Totaal,95% - 100%,c00_preterm_birth,973,5.344,221,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,0% - 5%,c00_preterm_birth,853,6.682,21,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,5% - 10%,c00_preterm_birth,853,6.8,31,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,10% - 15%,c00_preterm_birth,852,9.155,38,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,15% - 20%,c00_preterm_birth,852,6.69,45,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,20% - 25%,c00_preterm_birth,852,5.399,51,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,25% - 30%,c00_preterm_birth,852,7.16,57,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,30% - 35%,c00_preterm_birth,852,5.047,62,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,35% - 40%,c00_preterm_birth,852,6.455,67,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,40% - 45%,c00_preterm_birth,852,5.399,72,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,45% - 50%,c00_preterm_birth,852,5.634,77,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,50% - 55%,c00_preterm_birth,852,7.746,83,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,55% - 60%,c00_preterm_birth,852,6.103,88,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,60% - 65%,c00_preterm_birth,852,5.751,93,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,65% - 70%,c00_preterm_birth,852,5.399,99,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,70% - 75%,c00_preterm_birth,852,7.981,106,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,75% - 80%,c00_preterm_birth,852,6.338,114,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,80% - 85%,c00_preterm_birth,852,7.16,123,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,85% - 90%,c00_preterm_birth,852,4.812,135,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,90% - 95%,c00_preterm_birth,852,6.808,154,Totaal,20
Groningen,Totaal,Totaal,Tweeoudergezin,95% - 100%,c00_preterm_birth,852,5.516,227,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,0% - 5%,c00_preterm_birth,629,7.79,21,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,5% - 10%,c00_preterm_birth,629,6.836,31,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,10% - 15%,c00_preterm_birth,629,9.857,39,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,15% - 20%,c00_preterm_birth,629,6.359,47,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,20% - 25%,c00_preterm_birth,629,7.313,54,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,25% - 30%,c00_preterm_birth,629,6.359,59,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,30% - 35%,c00_preterm_birth,629,5.246,65,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,35% - 40%,c00_preterm_birth,629,6.2,70,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,40% - 45%,c00_preterm_birth,629,4.293,74,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,45% - 50%,c00_preterm_birth,629,7.79,80,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,50% - 55%,c00_preterm_birth,629,4.769,85,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,55% - 60%,c00_preterm_birth,629,6.518,90,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,60% - 65%,c00_preterm_birth,629,6.041,96,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,65% - 70%,c00_preterm_birth,629,5.882,101,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,70% - 75%,c00_preterm_birth,629,6.677,108,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,75% - 80%,c00_preterm_birth,629,6.518,115,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,80% - 85%,c00_preterm_birth,629,6.359,124,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,85% - 90%,c00_preterm_birth,628,5.096,135,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,90% - 95%,c00_preterm_birth,628,6.529,153,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Totaal,95% - 100%,c00_preterm_birth,628,4.936,224,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,0% - 5%,c00_preterm_birth,580,7.069,24,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,5% - 10%,c00_preterm_birth,580,8.276,37,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,10% - 15%,c00_preterm_birth,580,6.897,46,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,15% - 20%,c00_preterm_birth,580,6.034,53,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,20% - 25%,c00_preterm_birth,580,6.897,59,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,25% - 30%,c00_preterm_birth,579,5.527,64,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,30% - 35%,c00_preterm_birth,579,5.354,69,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,35% - 40%,c00_preterm_birth,579,5.181,73,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,40% - 45%,c00_preterm_birth,579,6.218,78,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,45% - 50%,c00_preterm_birth,579,6.218,83,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,50% - 55%,c00_preterm_birth,579,5.699,88,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,55% - 60%,c00_preterm_birth,579,5.872,93,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,60% - 65%,c00_preterm_birth,579,5.699,99,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,65% - 70%,c00_preterm_birth,579,6.736,104,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,70% - 75%,c00_preterm_birth,579,6.39,110,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,75% - 80%,c00_preterm_birth,579,6.045,118,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,80% - 85%,c00_preterm_birth,579,6.563,126,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,85% - 90%,c00_preterm_birth,579,5.699,137,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,90% - 95%,c00_preterm_birth,579,5.872,155,Totaal,20
Groningen,Totaal,Zonder migratieachtergrond,Tweeoudergezin,95% - 100%,c00_preterm_birth,579,5.181,227,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,0% - 5%,c00_preterm_birth,346,6.647,15,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,5% - 10%,c00_preterm_birth,346,5.491,22,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,10% - 15%,c00_preterm_birth,345,8.406,26,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,15% - 20%,c00_preterm_birth,345,7.536,28,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,20% - 25%,c00_preterm_birth,345,6.957,30,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,25% - 30%,c00_preterm_birth,345,6.957,34,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,30% - 35%,c00_preterm_birth,345,8.696,38,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,35% - 40%,c00_preterm_birth,345,6.087,43,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,40% - 45%,c00_preterm_birth,345,5.507,48,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,45% - 50%,c00_preterm_birth,345,5.507,53,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,50% - 55%,c00_preterm_birth,345,6.667,59,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,55% - 60%,c00_preterm_birth,345,7.246,65,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,60% - 65%,c00_preterm_birth,345,6.667,71,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,65% - 70%,c00_preterm_birth,345,7.246,77,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,70% - 75%,c00_preterm_birth,345,9.855,85,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,75% - 80%,c00_preterm_birth,345,6.087,93,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,80% - 85%,c00_preterm_birth,345,8.406,103,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,85% - 90%,c00_preterm_birth,345,8.986,118,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,90% - 95%,c00_preterm_birth,345,6.087,141,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Totaal,95% - 100%,c00_preterm_birth,345,5.797,215,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 5%,c00_preterm_birth,273,6.227,17,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,5% - 10%,c00_preterm_birth,273,7.692,26,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,10% - 15%,c00_preterm_birth,273,6.227,29,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,15% - 20%,c00_preterm_birth,273,7.692,33,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 25%,c00_preterm_birth,273,8.791,38,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,25% - 30%,c00_preterm_birth,273,6.227,43,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,30% - 35%,c00_preterm_birth,273,4.762,48,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,35% - 40%,c00_preterm_birth,273,6.227,53,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 45%,c00_preterm_birth,273,6.593,58,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,45% - 50%,c00_preterm_birth,273,5.128,64,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,50% - 55%,c00_preterm_birth,273,6.227,69,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,55% - 60%,c00_preterm_birth,273,7.692,74,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 65%,c00_preterm_birth,273,7.692,80,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,65% - 70%,c00_preterm_birth,273,9.158,86,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,70% - 75%,c00_preterm_birth,273,5.495,93,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,75% - 80%,c00_preterm_birth,273,7.326,101,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 85%,c00_preterm_birth,273,9.158,113,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,85% - 90%,c00_preterm_birth,272,5.882,128,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,90% - 95%,c00_preterm_birth,272,6.985,150,Totaal,20
Groningen,Totaal,Wel migratieachtergrond,Tweeoudergezin,95% - 100%,c00_preterm_birth,272,6.618,228,Totaal,20
Groningen,Mannen,Totaal,Totaal,0% - 5%,c00_preterm_birth,497,7.847,18,Totaal,20
Groningen,Mannen,Totaal,Totaal,5% - 10%,c00_preterm_birth,497,10.463,26,Totaal,20
Groningen,Mannen,Totaal,Totaal,10% - 15%,c00_preterm_birth,497,6.439,30,Totaal,20
Groningen,Mannen,Totaal,Totaal,15% - 20%,c00_preterm_birth,497,9.054,35,Totaal,20
Groningen,Mannen,Totaal,Totaal,20% - 25%,c00_preterm_birth,497,8.652,42,Totaal,20
Groningen,Mannen,Totaal,Totaal,25% - 30%,c00_preterm_birth,497,5.835,48,Totaal,20
Groningen,Mannen,Totaal,Totaal,30% - 35%,c00_preterm_birth,497,7.243,54,Totaal,20
Groningen,Mannen,Totaal,Totaal,35% - 40%,c00_preterm_birth,496,6.452,60,Totaal,20
Groningen,Mannen,Totaal,Totaal,40% - 45%,c00_preterm_birth,496,7.863,66,Totaal,20
Groningen,Mannen,Totaal,Totaal,45% - 50%,c00_preterm_birth,496,4.234,71,Totaal,20
Groningen,Mannen,Totaal,Totaal,50% - 55%,c00_preterm_birth,496,6.25,76,Totaal,20
Groningen,Mannen,Totaal,Totaal,55% - 60%,c00_preterm_birth,496,8.669,82,Totaal,20
Groningen,Mannen,Totaal,Totaal,60% - 65%,c00_preterm_birth,496,5.645,88,Totaal,20
Groningen,Mannen,Totaal,Totaal,65% - 70%,c00_preterm_birth,496,7.661,94,Totaal,20
Groningen,Mannen,Totaal,Totaal,70% - 75%,c00_preterm_birth,496,7.258,102,Totaal,20
Groningen,Mannen,Totaal,Totaal,75% - 80%,c00_preterm_birth,496,6.653,110,Totaal,20
Groningen,Mannen,Totaal,Totaal,80% - 85%,c00_preterm_birth,496,5.242,119,Totaal,20
Groningen,Mannen,Totaal,Totaal,85% - 90%,c00_preterm_birth,496,6.452,131,Totaal,20
Groningen,Mannen,Totaal,Totaal,90% - 95%,c00_preterm_birth,496,7.46,151,Totaal,20
Groningen,Mannen,Totaal,Totaal,95% - 100%,c00_preterm_birth,496,5.645,224,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,0% - 5%,c00_preterm_birth,433,8.083,21,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,5% - 10%,c00_preterm_birth,433,6.236,30,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,10% - 15%,c00_preterm_birth,433,10.162,37,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,15% - 20%,c00_preterm_birth,433,5.543,45,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,20% - 25%,c00_preterm_birth,433,6.928,51,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,25% - 30%,c00_preterm_birth,433,6.928,57,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,30% - 35%,c00_preterm_birth,433,5.774,62,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,35% - 40%,c00_preterm_birth,433,6.697,67,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,40% - 45%,c00_preterm_birth,433,4.85,72,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,45% - 50%,c00_preterm_birth,433,6.236,77,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,50% - 55%,c00_preterm_birth,433,8.314,83,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,55% - 60%,c00_preterm_birth,433,6.236,88,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,60% - 65%,c00_preterm_birth,433,7.39,93,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,65% - 70%,c00_preterm_birth,433,5.081,100,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,70% - 75%,c00_preterm_birth,432,9.028,107,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,75% - 80%,c00_preterm_birth,432,4.861,115,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,80% - 85%,c00_preterm_birth,432,7.176,124,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,85% - 90%,c00_preterm_birth,432,5.093,136,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,90% - 95%,c00_preterm_birth,432,7.176,156,Totaal,20
Groningen,Mannen,Totaal,Tweeoudergezin,95% - 100%,c00_preterm_birth,432,6.25,232,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,0% - 5%,c00_preterm_birth,323,10.526,21,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,5% - 10%,c00_preterm_birth,323,6.192,31,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,10% - 15%,c00_preterm_birth,323,10.836,39,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,15% - 20%,c00_preterm_birth,323,5.882,47,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,20% - 25%,c00_preterm_birth,323,7.43,54,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,25% - 30%,c00_preterm_birth,323,6.192,59,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,30% - 35%,c00_preterm_birth,323,5.263,65,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,35% - 40%,c00_preterm_birth,323,6.502,70,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,40% - 45%,c00_preterm_birth,323,4.334,75,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,45% - 50%,c00_preterm_birth,323,8.359,80,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,50% - 55%,c00_preterm_birth,323,5.573,85,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,55% - 60%,c00_preterm_birth,323,7.43,90,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,60% - 65%,c00_preterm_birth,323,7.74,96,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,65% - 70%,c00_preterm_birth,323,7.121,102,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,70% - 75%,c00_preterm_birth,323,6.811,109,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,75% - 80%,c00_preterm_birth,323,5.573,116,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,80% - 85%,c00_preterm_birth,323,7.121,125,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,85% - 90%,c00_preterm_birth,323,5.573,136,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,90% - 95%,c00_preterm_birth,322,6.211,155,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Totaal,95% - 100%,c00_preterm_birth,322,5.901,226,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 5%,c00_preterm_birth,298,7.718,24,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,5% - 10%,c00_preterm_birth,298,8.725,37,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,10% - 15%,c00_preterm_birth,298,5.369,46,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,15% - 20%,c00_preterm_birth,298,6.711,53,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 25%,c00_preterm_birth,298,6.376,59,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,25% - 30%,c00_preterm_birth,298,6.04,64,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,30% - 35%,c00_preterm_birth,297,7.071,69,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,35% - 40%,c00_preterm_birth,297,3.367,74,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 45%,c00_preterm_birth,297,7.407,79,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,45% - 50%,c00_preterm_birth,297,7.407,84,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,50% - 55%,c00_preterm_birth,297,5.724,88,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,55% - 60%,c00_preterm_birth,297,7.744,93,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 65%,c00_preterm_birth,297,6.397,99,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,65% - 70%,c00_preterm_birth,297,7.407,105,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,70% - 75%,c00_preterm_birth,297,6.061,112,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,75% - 80%,c00_preterm_birth,297,5.387,119,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 85%,c00_preterm_birth,297,6.734,127,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,85% - 90%,c00_preterm_birth,297,7.071,138,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,90% - 95%,c00_preterm_birth,297,6.061,158,Totaal,20
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,95% - 100%,c00_preterm_birth,297,6.061,230,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,0% - 5%,c00_preterm_birth,478,5.649,18,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,5% - 10%,c00_preterm_birth,478,5.23,26,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,10% - 15%,c00_preterm_birth,478,7.113,31,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,15% - 20%,c00_preterm_birth,478,6.067,36,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,20% - 25%,c00_preterm_birth,478,7.113,43,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,25% - 30%,c00_preterm_birth,478,6.485,49,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,30% - 35%,c00_preterm_birth,478,6.695,55,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,35% - 40%,c00_preterm_birth,478,6.276,61,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,40% - 45%,c00_preterm_birth,478,6.276,66,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,45% - 50%,c00_preterm_birth,478,5.649,71,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,50% - 55%,c00_preterm_birth,478,5.439,77,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,55% - 60%,c00_preterm_birth,478,6.904,82,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,60% - 65%,c00_preterm_birth,477,5.66,88,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,65% - 70%,c00_preterm_birth,477,5.241,94,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,70% - 75%,c00_preterm_birth,477,5.451,101,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,75% - 80%,c00_preterm_birth,477,7.547,108,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,80% - 85%,c00_preterm_birth,477,7.966,118,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,85% - 90%,c00_preterm_birth,477,5.031,130,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,90% - 95%,c00_preterm_birth,477,6.08,148,Totaal,20
Groningen,Vrouwen,Totaal,Totaal,95% - 100%,c00_preterm_birth,477,5.031,217,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,0% - 5%,c00_preterm_birth,420,5.238,21,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,5% - 10%,c00_preterm_birth,420,7.857,31,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,10% - 15%,c00_preterm_birth,420,6.905,38,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,15% - 20%,c00_preterm_birth,420,8.333,45,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,20% - 25%,c00_preterm_birth,420,3.81,52,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,25% - 30%,c00_preterm_birth,420,7.381,58,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,30% - 35%,c00_preterm_birth,420,5.714,63,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,35% - 40%,c00_preterm_birth,420,5,68,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,40% - 45%,c00_preterm_birth,419,5.967,72,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,45% - 50%,c00_preterm_birth,419,5.251,77,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,50% - 55%,c00_preterm_birth,419,6.683,82,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,55% - 60%,c00_preterm_birth,419,6.205,87,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,60% - 65%,c00_preterm_birth,419,4.773,93,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,65% - 70%,c00_preterm_birth,419,5.012,99,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,70% - 75%,c00_preterm_birth,419,6.683,105,Totaal,20
Groningen,Vrouwen,Totaal,Tweeoudergezin,75% - 80%,c00_preterm_birth,419,7.637,113,Totaal,20
